leftplane/framel324,0
leftplane/framel325,0
leftplane/framel326,0
leftplane/framel327,0
leftplane/framel328,0
leftplane/framel329,0
leftplane/framel330,0
leftplane/framel331,0
leftplane/framel332,0
leftplane/framel333,0
leftplane/framel334,0
leftplane/framel335,0
leftplane/framel336,0
leftplane/framel337,0
leftplane/framel338,0
leftplane/framel339,0
leftplane/framel340,0
leftplane/framel341,0
leftplane/framel342,0
leftplane/framel343,0
leftplane/framel344,0
leftplane/framel345,0
leftplane/framel346,0
leftplane/framel347,0
leftplane/framel348,0
leftplane/framel349,0
leftplane/framel350,0
leftplane/framel351,0
leftplane/framel352,0
leftplane/framel353,0
leftplane/framel354,0
leftplane/framel355,0
leftplane/framel356,0
leftplane/framel357,0
leftplane/framel358,0
leftplane/framel359,0
leftplane/framel360,0
leftplane/framel361,0
leftplane/framel362,0
leftplane/framel363,0
leftplane/framel364,0
leftplane/framel365,0
leftplane/framel366,0
leftplane/framel367,0
leftplane/framel368,0
leftplane/framel369,0
leftplane/framel370,0
leftplane/framel371,0
leftplane/framel372,0
leftplane/framel373,0
leftplane/framel374,0
leftplane/framel375,0
leftplane/framel376,0
leftplane/framel377,0
leftplane/framel378,0
leftplane/framel379,0
leftplane/framel380,0
leftplane/framel381,0
leftplane/framel382,0
leftplane/framel383,0
leftplane/framel384,0
leftplane/framel385,0
leftplane/framel386,0
leftplane/framel387,0
leftplane/framel388,0
leftplane/framel389,0
leftplane/framel390,0
leftplane/framel391,0
leftplane/framel392,0
leftplane/framel393,0
leftplane/framel394,0
leftplane/framel395,0
leftplane/framel396,0
leftplane/framel397,0
leftplane/framel398,0
leftplane/framel399,0
leftplane/framel400,0
leftplane/framel401,0
leftplane/framel402,0
leftplane/framel403,0
leftplane/framel404,0
leftplane/framel405,0
leftplane/framel406,0
leftplane/framel407,0
leftplane/framel408,0
leftplane/framel409,0
leftplane/framel410,0
leftplane/framel411,0
leftplane/framel412,0
leftplane/framel413,0
leftplane/framel414,0
leftplane/framel415,0
leftplane/framel416,0
leftplane/framel417,0
leftplane/framel418,0
leftplane/framel419,0
leftplane/framel420,0
leftplane/framel421,0
leftplane/framel422,0
leftplane/framel423,0
leftplane/framel424,0
leftplane/framel425,0
leftplane/framel426,0
leftplane/framel427,0
leftplane/framel428,0
leftplane/framel429,0
leftplane/framel430,0
leftplane/framel431,0
leftplane/framel432,0
leftplane/framel433,0
leftplane/framel434,0
leftplane/framel435,0
leftplane/framel436,0
leftplane/framel437,0
leftplane/framel438,0
leftplane/framel439,0
leftplane/framel440,0
leftplane/framel441,0
leftplane/framel442,0
leftplane/framel443,0
leftplane/framel444,0
leftplane/framel445,0
leftplane/framel446,0
leftplane/framel447,0
leftplane/framel448,0
leftplane/framel449,0
leftplane/framel450,0
leftplane/framel451,0
leftplane/framel452,0
leftplane/framel453,0
leftplane/framel454,0
leftplane/framel455,0
leftplane/framel456,0
leftplane/framel457,0
leftplane/framel458,0
leftplane/framel459,0
leftplane/framel460,0
leftplane/framel461,0
leftplane/framel462,0
leftplane/framel463,0
leftplane/framel464,0
leftplane/framel465,0
leftplane/framel466,0
leftplane/framel467,0
leftplane/framel468,0
leftplane/framel469,0
leftplane/framel470,0
leftplane/framel471,0
leftplane/framel472,0
leftplane/framel473,0
leftplane/framel474,0
leftplane/framel475,0
leftplane/framel476,0
leftplane/framel477,0
leftplane/framel478,0
leftplane/framel479,0
leftplane/framel480,0
leftplane/framel481,0
leftplane/framel482,0
leftplane/framel483,0
leftplane/framel484,0
leftplane/framel485,0
leftplane/framel486,0
leftplane/framel487,0
leftplane/framel488,0
leftplane/framel489,0
leftplane/framel490,0
leftplane/framel491,0
leftplane/framel492,0
leftplane/framel493,0
leftplane/framel494,0
leftplane/framel495,0
leftplane/framel496,0
leftplane/framel497,0
leftplane/framel498,0
leftplane/framel499,0
leftplane/framel500,0
leftplane/framel501,0
leftplane/framel502,0
leftplane/framel503,0
leftplane/framel504,0
leftplane/framel505,0
leftplane/framel506,0
leftplane/framel507,0
leftplane/framel508,0
leftplane/framel509,0
leftplane/framel510,0
leftplane/framel511,0
leftplane/framel512,0
leftplane/framel513,0
leftplane/framel514,0
leftplane/framel515,0
leftplane/framel516,0
leftplane/framel517,0
leftplane/framel518,0
leftplane/framel519,0
leftplane/framel520,0
leftplane/framel521,0
leftplane/framel522,0
leftplane/framel523,0
leftplane/framel524,0
leftplane/framel525,0
leftplane/framel526,0
leftplane/framel527,0
leftplane/framel528,0
leftplane/framel529,0
leftplane/framel530,0
leftplane/framel531,0
leftplane/framel532,0
leftplane/framel533,0
leftplane/framel534,0
leftplane/framel535,0
leftplane/framel536,0
leftplane/framel537,0
leftplane/framel538,0
leftplane/framel539,0
leftplane/framel540,0
leftplane/framel541,0
leftplane/framel542,0
leftplane/framel543,0
leftplane/framel544,0
leftplane/framel545,0
leftplane/framel546,0
leftplane/framel547,0
leftplane/framel548,0
leftplane/framel549,0
leftplane/framel550,0
leftplane/framel551,0
leftplane/framel552,0
leftplane/framel553,0
leftplane/framel554,0
leftplane/framel555,0
leftplane/framel556,0
leftplane/framel557,0
leftplane/framel558,0
leftplane/framel559,0
leftplane/framel560,0
leftplane/framel561,0
leftplane/framel562,0
leftplane/framel563,0
leftplane/framel564,0
leftplane/framel565,0
leftplane/framel566,0
leftplane/framel567,0
leftplane/framel568,0
leftplane/framel569,0
leftplane/framel570,0
leftplane/framel571,0
leftplane/framel572,0
leftplane/framel573,0
leftplane/framel574,0
leftplane/framel575,0
leftplane/framel576,0
leftplane/framel577,0
leftplane/framel578,0
leftplane/framel579,0
leftplane/framel580,0
leftplane/framel581,0
leftplane/framel582,0
leftplane/framel583,0
leftplane/framel584,0
leftplane/framel585,0
leftplane/framel586,0
leftplane/framel587,0
leftplane/framel588,0
leftplane/framel589,0
leftplane/framel590,0
leftplane/framel591,0
leftplane/framel592,0
leftplane/framel593,0
leftplane/framel594,0
leftplane/framel595,0
leftplane/framel596,0
leftplane/framel597,0
leftplane/framel598,0
leftplane/framel599,0
leftplane/framel600,0
leftplane/framel601,0
leftplane/framel602,0
leftplane/framel603,0
leftplane/framel604,0
leftplane/framel605,0
leftplane/framel606,0
leftplane/framel607,0
leftplane/framel608,0
leftplane/framel609,0
leftplane/framel610,0
leftplane/framel611,0
leftplane/framel612,0
leftplane/framel613,0
leftplane/framel614,0
leftplane/framel615,0
leftplane/framel616,0
leftplane/framel617,0
leftplane/framel618,0
leftplane/framel619,0
leftplane/framel620,0
leftplane/framel621,0
leftplane/framel622,0
leftplane/framel623,0
leftplane/framel624,0
leftplane/framel625,0
leftplane/framel626,0
leftplane/framel627,0
leftplane/framel628,0
leftplane/framel629,0
leftplane/framel630,0
leftplane/framel631,0
leftplane/framel632,0
leftplane/framel633,0
leftplane/framel634,0
leftplane/framel635,0
leftplane/framel636,0
leftplane/framel637,0
leftplane/framel638,0
leftplane/framel639,0
leftplane/framel640,0
leftplane/framel641,0
leftplane/framel642,0
leftplane/framel643,0
leftplane/framel644,0
leftplane/framel645,0
leftplane/framel646,0
leftplane/framel647,0
leftplane/framel648,0
leftplane/framel649,0
leftplane/framel650,0
leftplane/framel651,0
leftplane/framel652,0
leftplane/framel653,0
leftplane/framel654,0
leftplane/framel655,0
leftplane/framel656,0
leftplane/framel657,0
leftplane/framel658,0
leftplane/framel659,0
leftplane/framel660,0
leftplane/framel661,0
leftplane/framel662,0
leftplane/framel663,0
leftplane/framel664,0
leftplane/framel665,0
leftplane/framel666,0
leftplane/framel667,0
leftplane/framel668,0
leftplane/framel669,0
leftplane/framel670,0
leftplane/framel671,0
leftplane/framel672,0
leftplane/framel673,0
leftplane/framel674,0
leftplane/framel675,0
leftplane/framel676,0
leftplane/framel677,0
leftplane/framel678,0
leftplane/framel679,0
leftplane/framel680,0
leftplane/framel681,0
leftplane/framel682,0
leftplane/framel683,0
leftplane/framel684,0
leftplane/framel685,0
leftplane/framel686,0
leftplane/framel687,0
leftplane/framel688,0
leftplane/framel689,0
leftplane/framel690,0
leftplane/framel691,0
leftplane/framel692,0
leftplane/framel693,0
leftplane/framel694,0
leftplane/framel695,0
leftplane/framel696,0
leftplane/framel697,0
leftplane/framel698,0
leftplane/framel699,0
leftplane/framel700,0
leftplane/framel701,0
leftplane/framel702,0
leftplane/framel703,0
leftplane/framel704,0
leftplane/framel705,0
leftplane/framel706,0
leftplane/framel707,0
leftplane/framel708,0
leftplane/framel709,0
leftplane/framel710,0
leftplane/framel711,0
leftplane/framel712,0
leftplane/framel713,0
leftplane/framel714,0
leftplane/framel715,0
leftplane/framel716,0
leftplane/framel717,0
leftplane/framel718,0
leftplane/framel719,0
leftplane/framel720,0
leftplane/framel721,0
leftplane/framel722,0
leftplane/framel723,0
leftplane/framel724,0
leftplane/framel725,0
leftplane/framel726,0
leftplane/framel727,0
leftplane/framel728,0
leftplane/framel729,0
leftplane/framel730,0
leftplane/framel731,0
leftplane/framel732,0
leftplane/framel733,0
leftplane/framel734,0
leftplane/framel735,0
leftplane/framel736,0
leftplane/framel737,0
leftplane/framel738,0
leftplane/framel739,0
leftplane/framel740,0
leftplane/framel741,0
leftplane/framel742,0
leftplane/framel743,0
leftplane/framel744,0
leftplane/framel745,0
leftplane/framel746,0
leftplane/framel747,0
leftplane/framel748,0
leftplane/framel749,0
leftplane/framel750,0
leftplane/framel751,0
leftplane/framel752,0
leftplane/framel753,0
leftplane/framel754,0
leftplane/framel755,0
leftplane/framel756,0
leftplane/framel757,0
leftplane/framel758,0
leftplane/framel759,0
leftplane/framel760,0
leftplane/framel761,0
leftplane/framel762,0
leftplane/framel763,0
leftplane/framel764,0
leftplane/framel765,0
leftplane/framel766,0
leftplane/framel767,0
leftplane/framel768,0
leftplane/framel769,0
leftplane/framel770,0
leftplane/framel771,0
leftplane/framel772,0
leftplane/framel773,0
leftplane/framel774,0
leftplane/framel775,0
leftplane/framel776,0
leftplane/framel777,0
leftplane/framel778,0
leftplane/framel779,0
leftplane/framel780,0
leftplane/framel781,0
leftplane/framel782,0
leftplane/framel783,0
leftplane/framel784,0
leftplane/framel785,0
leftplane/framel786,0
leftplane/framel787,0
leftplane/framel788,0
leftplane/framel789,0
leftplane/framel790,0
leftplane/framel791,0
leftplane/framel792,0
leftplane/framel793,0
leftplane/framel794,0
leftplane/framel795,0
leftplane/framel796,0
leftplane/framel797,0
leftplane/framel798,0
leftplane/framel799,0
leftplane/framel800,0
leftplane/framel801,0
leftplane/framel802,0
leftplane/framel803,0
leftplane/framel804,0
leftplane/framel805,0
leftplane/framel806,0
leftplane/framel807,0
leftplane/framel808,0
leftplane/framel809,0
leftplane/framel810,0
leftplane/framel811,0
leftplane/framel812,0
leftplane/framel813,0
leftplane/framel814,0
leftplane/framel815,0
leftplane/framel816,0
leftplane/framel817,0
leftplane/framel818,0
leftplane/framel819,0
leftplane/framel820,0
leftplane/framel821,0
leftplane/framel822,0
leftplane/framel823,0
leftplane/framel824,0
leftplane/framel825,0
leftplane/framel826,0
leftplane/framel827,0
leftplane/framel828,0
leftplane/framel829,0
leftplane/framel830,0
leftplane/framel831,0
leftplane/framel832,0
leftplane/framel833,0
leftplane/framel834,0
leftplane/framel835,0
leftplane/framel836,0
leftplane/framel837,0
leftplane/framel838,0
leftplane/framel839,0
leftplane/framel840,0
leftplane/framel841,0
leftplane/framel842,0
leftplane/framel843,0
leftplane/framel844,0
leftplane/framel845,0
leftplane/framel846,0
leftplane/framel847,0
leftplane/framel848,0
leftplane/framel849,0
leftplane/framel850,0
leftplane/framel851,0
leftplane/framel852,0
leftplane/framel853,0
leftplane/framel854,0
leftplane/framel855,0
leftplane/framel856,0
leftplane/framel857,0
leftplane/framel858,0
leftplane/framel859,0
leftplane/framel860,0
leftplane/framel861,0
leftplane/framel862,0
leftplane/framel863,0
leftplane/framel864,0
leftplane/framel865,0
leftplane/framel866,0
leftplane/framel867,0
leftplane/framel868,0
leftplane/framel869,0
leftplane/framel870,0
leftplane/framel871,0
leftplane/framel872,0
leftplane/framel873,0
leftplane/framel874,0
leftplane/framel875,0
leftplane/framel876,0
leftplane/framel877,0
leftplane/framel878,0
leftplane/framel879,0
leftplane/framel880,0
leftplane/framel881,0
leftplane/framel882,0
leftplane/framel883,0
leftplane/framel884,0
leftplane/framel885,0
leftplane/framel886,0
leftplane/framel887,0
leftplane/framel888,0
leftplane/framel889,0
leftplane/framel890,0
leftplane/framel891,0
leftplane/framel892,0
leftplane/framel893,0
leftplane/framel894,0
leftplane/framel895,0
leftplane/framel896,0
leftplane/framel897,0
leftplane/framel898,0
leftplane/framel899,0
leftplane/framel900,0
leftplane/framel901,0
leftplane/framel902,0
leftplane/framel903,0
leftplane/framel904,0
leftplane/framel905,0
leftplane/framel906,0
leftplane/framel907,0
leftplane/framel908,0
leftplane/framel909,0
leftplane/framel910,0
leftplane/framel911,0
leftplane/framel912,0
leftplane/framel913,0
leftplane/framel914,0
leftplane/framel915,0
leftplane/framel916,0
leftplane/framel917,0
leftplane/framel918,0
leftplane/framel919,0
leftplane/framel920,0
leftplane/framel921,0
leftplane/framel922,0
leftplane/framel923,0
leftplane/framel924,0
leftplane/framel925,0
leftplane/framel926,0
leftplane/framel927,0
leftplane/framel928,0
leftplane/framel929,0
leftplane/framel930,0
leftplane/framel931,0
leftplane/framel932,0
leftplane/framel933,0
leftplane/framel934,0
leftplane/framel935,0
leftplane/framel936,0
leftplane/framel937,0
leftplane/framel938,0
leftplane/framel939,0
leftplane/framel940,0
leftplane/framel941,0
leftplane/framel942,0
leftplane/framel943,0
leftplane/framel944,0
leftplane/framel945,0
leftplane/framel946,0
leftplane/framel947,0
leftplane/framel948,0
leftplane/framel949,0
leftplane/framel950,0
leftplane/framel951,0
leftplane/framel952,0
leftplane/framel953,0
leftplane/framel954,0
leftplane/framel955,0
leftplane/framel956,0
leftplane/framel957,0
leftplane/framel958,0
leftplane/framel959,0
leftplane/framel960,0
leftplane/framel961,0
leftplane/framel962,0
leftplane/framel963,0
leftplane/framel964,0
leftplane/framel965,0
leftplane/framel966,0
leftplane/framel967,0
leftplane/framel968,0
leftplane/framel969,0
leftplane/framel970,0
leftplane/framel971,0
leftplane/framel972,0
leftplane/framel973,0
leftplane/framel974,0
leftplane/framel975,0
leftplane/framel976,0
leftplane/framel977,0
leftplane/framel978,0
leftplane/framel979,0
leftplane/framel980,0
leftplane/framel981,0
leftplane/framel982,0
leftplane/framel983,0
leftplane/framel984,0
leftplane/framel985,0
leftplane/framel986,0
leftplane/framel987,0
leftplane/framel988,0
leftplane/framel989,0
leftplane/framel990,0
leftplane/framel991,0
leftplane/framel992,0
leftplane/framel993,0
leftplane/framel994,0
leftplane/framel995,0
leftplane/framel996,0
leftplane/framel997,0
leftplane/framel998,0
leftplane/framel999,0
leftplane/framel1000,0
leftplane/framel1001,0
leftplane/framel1002,0
leftplane/framel1003,0
leftplane/framel1004,0
leftplane/framel1005,0
leftplane/framel1006,0
leftplane/framel1007,0
leftplane/framel1008,0
leftplane/framel1009,0
leftplane/framel1010,0
leftplane/framel1011,0
leftplane/framel1012,0
leftplane/framel1013,0
leftplane/framel1014,0
leftplane/framel1015,0
leftplane/framel1016,0
leftplane/framel1017,0
leftplane/framel1018,0
leftplane/framel1019,0
leftplane/framel1020,0
leftplane/framel1021,0
leftplane/framel1022,0
leftplane/framel1023,0
leftplane/framel1024,0
leftplane/framel1025,0
leftplane/framel1026,0
leftplane/framel1027,0
leftplane/framel1028,0
leftplane/framel1029,0
leftplane/framel1030,0
leftplane/framel1031,0
leftplane/framel1032,0
leftplane/framel1033,0
leftplane/framel1034,0
leftplane/framel1035,0
leftplane/framel1036,0
leftplane/framel1037,0
leftplane/framel1038,0
leftplane/framel1039,0
leftplane/framel1040,0
leftplane/framel1041,0
leftplane/framel1042,0
leftplane/framel1043,0
leftplane/framel1044,0
leftplane/framel1045,0
leftplane/framel1046,0
leftplane/framel1047,0
leftplane/framel1048,0
leftplane/framel1049,0
leftplane/framel1050,0
leftplane/framel1051,0
leftplane/framel1052,0
leftplane/framel1053,0
leftplane/framel1054,0
leftplane/framel1055,0
leftplane/framel1056,0
leftplane/framel1057,0
leftplane/framel1058,0
leftplane/framel1059,0
leftplane/framel1060,0
leftplane/framel1061,0
leftplane/framel1062,0
leftplane/framel1063,0
leftplane/framel1064,0
leftplane/framel1065,0
leftplane/framel1066,0
leftplane/framel1067,0
leftplane/framel1068,0
leftplane/framel1069,0
leftplane/framel1070,0
leftplane/framel1071,0
leftplane/framel1072,0
leftplane/framel1073,0
leftplane/framel1074,0
leftplane/framel1075,0
leftplane/framel1076,0
leftplane/framel1077,0
leftplane/framel1078,0
leftplane/framel1079,0
leftplane/framel1080,0
leftplane/framel1081,0
leftplane/framel1082,0
leftplane/framel1083,0
leftplane/framel1084,0
leftplane/framel1085,0
leftplane/framel1086,0
leftplane/framel1087,0
leftplane/framel1088,0
leftplane/framel1089,0
leftplane/framel1090,0
leftplane/framel1091,0
leftplane/framel1092,0
leftplane/framel1093,0
leftplane/framel1094,0
leftplane/framel1095,0
leftplane/framel1096,0
leftplane/framel1097,0
leftplane/framel1098,0
leftplane/framel1099,0
leftplane/framel1100,0
leftplane/framel1101,0
leftplane/framel1102,0
leftplane/framel1103,0
leftplane/framel1104,0
leftplane/framel1105,0
leftplane/framel1106,0
leftplane/framel1107,0
leftplane/framel1108,0
leftplane/framel1109,0
leftplane/framel1110,0
leftplane/framel1111,0
leftplane/framel1112,0
leftplane/framel1113,0
leftplane/framel1114,0
leftplane/framel1115,0
leftplane/framel1116,0
leftplane/framel1117,0
leftplane/framel1118,0
leftplane/framel1119,0
leftplane/framel1120,0
leftplane/framel1121,0
leftplane/framel1122,0
leftplane/framel1123,0
leftplane/framel1124,0
leftplane/framel1125,0
leftplane/framel1126,0
leftplane/framel1127,0
leftplane/framel1128,0
leftplane/framel1129,0
leftplane/framel1130,0
leftplane/framel1131,0
leftplane/framel1132,0
leftplane/framel1133,0
leftplane/framel1134,0
leftplane/framel1135,0
leftplane/framel1136,0
leftplane/framel1137,0
leftplane/framel1138,0
leftplane/framel1139,0
leftplane/framel1140,0
leftplane/framel1141,0
leftplane/framel1142,0
leftplane/framel1143,0
leftplane/framel1144,0
leftplane/framel1145,0
leftplane/framel1146,0
leftplane/framel1147,0
leftplane/framel1148,0
leftplane/framel1149,0
leftplane/framel1150,0
leftplane/framel1151,0
leftplane/framel1152,0
leftplane/framel1153,0
leftplane/framel1154,0
leftplane/framel1155,0
leftplane/framel1156,0
leftplane/framel1157,0
leftplane/framel1158,0
leftplane/framel1159,0
leftplane/framel1160,0
leftplane/framel1161,0
leftplane/framel1162,0
leftplane/framel1163,0
leftplane/framel1164,0
leftplane/framel1165,0
leftplane/framel1166,0
leftplane/framel1167,0
leftplane/framel1168,0
leftplane/framel1169,0
leftplane/framel1170,0
leftplane/framel1171,0
leftplane/framel1172,0
leftplane/framel1173,0
leftplane/framel1174,0
leftplane/framel1175,0
leftplane/framel1176,0
leftplane/framel1177,0
leftplane/framel1178,0
leftplane/framel1179,0
leftplane/framel1180,0
leftplane/framel1181,0
leftplane/framel1182,0
leftplane/framel1183,0
leftplane/framel1184,0
leftplane/framel1185,0
leftplane/framel1186,0
leftplane/framel1187,0
leftplane/framel1188,0
leftplane/framel1189,0
leftplane/framel1190,0
leftplane/framel1191,0
leftplane/framel1192,0
leftplane/framel1193,0
leftplane/framel1194,0
leftplane/framel1195,0
leftplane/framel1196,0
leftplane/framel1197,0
leftplane/framel1198,0
leftplane/framel1199,0
leftplane/framel1200,0
leftplane/framel1201,0
leftplane/framel1202,0
leftplane/framel1203,0
leftplane/framel1204,0
leftplane/framel1205,0
leftplane/framel1206,0
leftplane/framel1207,0
leftplane/framel1208,0
leftplane/framel1209,0
leftplane/framel1210,0
leftplane/framel1211,0
leftplane/framel1212,0
leftplane/framel1213,0
leftplane/framel1214,0
leftplane/framel1215,0
leftplane/framel1216,0
leftplane/framel1217,0
leftplane/framel1218,0
leftplane/framel1219,0
leftplane/framel1220,0
leftplane/framel1221,0
leftplane/framel1222,0
leftplane/framel1223,0
leftplane/framel1224,0
leftplane/framel1225,0
leftplane/framel1226,0
leftplane/framel1227,0
leftplane/framel1228,0
leftplane/framel1229,0
leftplane/framel1230,0
leftplane/framel1231,0
leftplane/framel1232,0
leftplane/framel1233,0
leftplane/framel1234,0
leftplane/framel1235,0
leftplane/framel1236,0
leftplane/framel1237,0
leftplane/framel1238,0
leftplane/framel1239,0
leftplane/framel1240,0
leftplane/framel1241,0
leftplane/framel1242,0
leftplane/framel1243,0
leftplane/framel1244,0
leftplane/framel1245,0
leftplane/framel1246,0
leftplane/framel1247,0
leftplane/framel1248,0
leftplane/framel1249,0
